,Invoice/Item Number,Date,Store Number,Store Name,Address,City,Zip Code,Store Location,County Number,County,Category,Category Name,Vendor Number,Vendor Name,Item Number,Item Description,Pack,Bottle Volume (ml),State Bottle Cost,State Bottle Retail,Bottles Sold,Sale (Dollars),Volume Sold (Liters),Volume Sold (Gallons),Year,population,county,year
605,INV-09966900012,01/23/2018,4647,B and B EAST / Waterloo,1615 Bishop Ave,Waterloo,50707.0,POINT (-92.293057 42.49807),7.0,BLACK HAWK,1011100.0,Blended Whiskies,434,LUXCO INC,23277,Calvert Extra Bl Whiskey,12,1000,6.88,10.32,12,123.84,12.0,3.17,2018,131723,,
606,INV-09926200026,01/22/2018,4619,Smokin' Joe's #3 Tobacco and Liquor Outlet,1737 Ave H,Fort Madison,52627.0,POINT (-91.32982400000002 40.63021),56.0,LEE,1011200.0,Straight Bourbon Whiskies,65,Jim Beam Brands,27782,Jim Beam Apple,24,375,5.5,8.25,5,39.4,1.88,0.5,2018,,,
607,INV-09913100037,01/22/2018,4285,Fareway Stores #922 / New Hampton,102 S Water Ave,New Hampton,50659.0,POINT (-92.312904 43.058019),19.0,CHICKASAW,1031200.0,American Flavored Vodka,380,Phillips Beverage,41360,Uv Pink Lemonade Vodka,12,750,6.5,9.75,4,39.0,3.0,0.79,2018,11952,,
608,INV-09920000087,01/22/2018,2643,Hy-Vee Wine and Spirits / Waterloo,2126 Kimball Ave,Waterloo,50701.0,,7.0,BLACK HAWK,1062100.0,Gold Rum,389,REMY COINTREAU USA INC,42666,Mt. Gay Eclipse Rum,12,750,9.48,14.22,2,29.94,1.5,0.4,2018,131723,,
609,INV-09978400008,01/24/2018,5080,C's Liquor Store,719 2nd Ave W,Spencer,51301.0,POINT (-95.147741 43.14521),21.0,CLAY,1062200.0,White Rum,35,BACARDI USA INC,43125,Bacardi Superior Rum Pet,12,750,8.26,12.39,12,148.68,9.0,2.38,2018,,,
610,INV-09961900015,01/23/2018,4097,Schleswig Foods And Spirits,108  2nd St,Schleswig,51461.0,POINT (-95.436648 42.165983),24.0,CRAWFORD,1011400.0,Tennessee Whiskies,85,Brown Forman Corp.,26827,Jack Daniels Old #7 Black Lbl,12,1000,18.89,28.34,1,28.34,1.0,0.26,2018,,,
611,INV-09943400142,01/23/2018,2590,Hy-Vee Food Store #5 / Cedar Rapids,3235 Oakland Road NE,Cedar Rapids,52402.0,POINT (-91.658105 42.010971),57.0,LINN,1031100.0,American Vodkas,421,SAZERAC COMPANY  INC,36978,Nikolai Vodka,6,1750,6.92,10.38,6,62.28,10.5,2.77,2018,,,
612,INV-09972400014,01/24/2018,2551,Hy-Vee Food Store / Chariton,2001 West Court,Chariton,50049.0,,59.0,LUCAS,1011200.0,Straight Bourbon Whiskies,65,Jim Beam Brands,19066,Jim Beam,12,750,10.49,15.74,12,188.88,9.0,2.38,2018,,,
613,INV-09952700004,01/23/2018,2524,Hy-Vee Food Store / Dubuque,3500 Dodge St,Dubuque,52001.0,,31.0,DUBUQUE,1012300.0,Single Malt Scotch,370,PERNOD RICARD USA,5061,Glenlivet 15YR French Oak,6,750,34.98,52.47,1,52.47,0.75,0.2,2018,,,
614,INV-09984500165,01/24/2018,4129,Cyclone Liquors,626 Lincoln Way,Ames,50010.0,POINT (-93.618911 42.022854),85.0,STORY,1081200.0,Cream Liqueurs,260,DIAGEO AMERICAS,68038,Baileys Original Irish Cream,6,1750,25.0,37.5,1,37.5,1.75,0.46,2018,,,
615,INV-09995100032,01/24/2018,3722,Wal-Mart 1361 / Sioux City,3400 Singing Hills Blvd,Sioux City,51106.0,POINT (-96.36432 42.43609000000001),97.0,WOODBURY,1031200.0,American Flavored Vodka,260,DIAGEO AMERICAS,77740,Smirnoff Raspberry,12,750,8.25,12.38,12,148.56,9.0,2.38,2018,,,
616,INV-10032600016,01/26/2018,4602,Cheap Smokes / Beer City,58231 190th St,Pacific Junction,51561.0,POINT (-95.822983 41.041739),65.0,MILLS,1082000.0,Imported Cordials & Liqueurs,978,W J Deutsch & Sons LTD,65426,Licor 43,12,750,14.1,21.15,2,42.3,1.5,0.4,2018,,,
617,INV-10009000037,01/25/2018,2515,Hy-Vee Food Store #1 / Mason City,2400 4th St SW,Mason City,50401.0,POINT (-93.23551 43.149557),17.0,CERRO GORD,1071100.0,Cocktails /RTD,421,SAZERAC COMPANY  INC,59037,Desert Island Long Island Ice Tea Cocktail,12,1000,4.03,6.05,12,78.48,12.0,3.17,2018,,,
618,INV-09978800017,01/24/2018,5068,Tobacco Shop / Arnolds Park,612 S Highway 71,Arnolds Park,51331.0,POINT (-95.14027400000002 43.361577),30.0,DICKINSON,1081600.0,Whiskey Liqueur,421,SAZERAC COMPANY  INC,64867,Fireball Cinnamon Whiskey,12,1000,11.34,17.01,48,816.48,48.0,12.68,2018,,,
619,INV-09991400002,01/24/2018,5319,West Side Grocery,1802 W 7th St,Davenport,52802.0,POINT (-90.60134 41.526774),82.0,SCOTT,1031100.0,American Vodkas,300,McCormick Distilling Co.,36908,Mccormick Vodka Pet,6,1750,7.47,11.21,6,67.26,10.5,2.77,2018,,,
620,INV-09967300004,01/23/2018,4265,Kwik Stop 3 / Waterloo,1104 Washington St,Waterloo,50702.0,POINT (-92.336965 42.489106),7.0,BLACK HAWK,1052100.0,Imported Brandies,389,REMY COINTREAU USA INC,49189,Remy Martin VSOP,24,200,6.48,9.72,24,221.76,4.8,1.27,2018,131723,,
621,INV-10007600065,01/25/2018,4209,Wal-Mart 5748 / Grimes,2150 East 1st St,Grimes,50111.0,POINT (-93.771698 41.688332),77.0,POLK,1031100.0,American Vodkas,55,SAZERAC NORTH AMERICA,36648,Caliber Vodka,12,750,3.31,4.97,12,59.64,9.0,2.38,2018,,,
622,INV-09951900054,01/23/2018,2624,Hy-Vee #2 / Dubuque,2395 NW Arterial Rd,Dubuque,52002.0,POINT (-90.741064 42.516633),31.0,DUBUQUE,1081200.0,Cream Liqueurs,260,DIAGEO AMERICAS,68039,Baileys Original Irish Cream 100ml,4,2400,31.92,47.88,4,172.28,9.6,2.54,2018,,,
623,INV-09943400036,01/23/2018,2590,Hy-Vee Food Store #5 / Cedar Rapids,3235 Oakland Road NE,Cedar Rapids,52402.0,POINT (-91.658105 42.010971),57.0,LINN,1062400.0,Spiced Rum,260,DIAGEO AMERICAS,43285,Captain Morgan Original Spiced Rum Pet,12,750,9.06,13.59,12,163.08,9.0,2.38,2018,,,
624,INV-09952700047,01/23/2018,2524,Hy-Vee Food Store / Dubuque,3500 Dodge St,Dubuque,52001.0,,31.0,DUBUQUE,1031100.0,American Vodkas,259,Heaven Hill Brands,35416,Burnett's Vodka 80 Prf,12,750,4.48,6.72,6,40.32,4.5,1.19,2018,,,
625,INV-10012700004,01/25/2018,4366,Kum & Go #137 / Tiffin,101 Village Dr,Tiffin,52340.0,POINT (-91.6656 41.697221),52.0,JOHNSON,1062400.0,Spiced Rum,259,Heaven Hill Brands,43026,Admiral Nelson Spiced Rum,12,750,5.78,8.67,6,52.02,4.5,1.19,2018,,,
626,INV-09978300019,01/24/2018,2565,Hy-Vee Food Store / Spencer,819 N Grand Ave,Spencer,51301.0,POINT (-95.14506 43.145897),21.0,CLAY,1031200.0,American Flavored Vodka,380,Phillips Beverage,41694,Uv Blue (raspberry) Vodka,12,1000,7.5,11.25,6,67.5,6.0,1.59,2018,,,
627,INV-09929000021,01/22/2018,3952,Lot-A-Spirits,3780 State St,Bettendorf,52722.0,POINT (-90.48065 41.529655),82.0,SCOTT,1081300.0,American Cordials & Liqueur,55,SAZERAC NORTH AMERICA,73986,Di Amore Amaretto,12,750,6.0,9.0,12,108.0,9.0,2.38,2018,,,
628,INV-09991200001,01/24/2018,4630,EZ Stop / Davenport,2923 Brady St,Davenport,52803.0,POINT (-90.570603 41.549887),82.0,SCOTT,1081300.0,American Cordials & Liqueur,421,SAZERAC COMPANY  INC,64870,Fireball Cinnamon,48,100,0.9,1.35,192,259.2,19.2,5.07,2018,,,
629,INV-09995300032,01/24/2018,4888,Circle S Bluff Stop,302 1st St,Sergeant Bluff,51054.0,POINT (-96.361378 42.400333),97.0,WOODBURY,1082200.0,Imported Schnapps,421,SAZERAC COMPANY  INC,69636,Dr. Mcgillicuddy's Cherry Schnapps,12,750,8.66,12.99,2,25.98,1.5,0.4,2018,,,
630,INV-09943400121,01/23/2018,2590,Hy-Vee Food Store #5 / Cedar Rapids,3235 Oakland Road NE,Cedar Rapids,52402.0,POINT (-91.658105 42.010971),57.0,LINN,1012100.0,Canadian Whiskies,115,CONSTELLATION BRANDS INC,11771,Black Velvet Mini,10,600,6.8,10.2,2,20.4,1.2,0.32,2018,,,
631,INV-09976000145,01/24/2018,2616,Hy-Vee Food and Drug / Clinton,901 South 4th St,Clinton,52732.0,POINT (-90.193204 41.836268000000004),23.0,CLINTON,1012400.0,Irish Whiskies,370,PERNOD RICARD USA,15658,Jameson Caskmates,12,750,18.49,27.74,2,52.48,1.5,0.4,2018,46437,,
632,INV-09962600018,01/23/2018,5441,Liquor on the Corner,300 East Main,Cherokee,51012.0,POINT (-95.547298 42.749597),18.0,CHEROKEE,1081200.0,Cream Liqueurs,260,DIAGEO AMERICAS,68037,Baileys Original Irish Cream,12,1000,16.74,25.11,3,74.25,3.0,0.79,2018,,,
633,INV-10016400017,01/25/2018,2627,Hy-Vee Wine & Spirits #1 / MLK,3424 Martin Luther King Jr Pkw,Des Moines,50310.0,POINT (-93.65129 41.626668),77.0,POLK,1011600.0,Straight Rye Whiskies,260,DIAGEO AMERICAS,27025,Bulleit 95 Rye,12,750,16.0,24.0,4,90.0,3.0,0.79,2018,,,
634,INV-09999300007,01/24/2018,5348,"Super Lucky, Inc",806 W Main St.,Le Grand,50142.0,POINT (-92.78465400000002 42.006665),64.0,MARSHALL,1031200.0,American Flavored Vodka,259,Heaven Hill Brands,41316,Burnetts Raspberry Vodka,12,750,4.48,6.72,1,6.72,0.75,0.2,2018,,,
635,INV-10002200054,01/25/2018,2635,Hy-Vee #4 / Davenport,4064 E 53rd St,Davenport,52807.0,POINT (-90.513769 41.574973),82.0,SCOTT,1031100.0,American Vodkas,259,Heaven Hill Brands,35416,Burnett's Vodka 80 Prf,12,750,4.48,6.72,12,80.64,9.0,2.38,2018,,,
636,INV-09947000025,01/23/2018,2527,Hy-Vee Food Store #5 / Des Moines,1107 SE Army Post Rd,Des Moines,50315.0,POINT (-93.602372 41.526289),77.0,POLK,1011100.0,Blended Whiskies,260,DIAGEO AMERICAS,25608,Seagrams 7 Crown Bl Whiskey,6,1750,11.96,17.94,6,107.64,10.5,2.77,2018,,,
637,INV-10039800004,01/26/2018,3654,The Beverage Shop / Belmond,207 E Main St,Belmond,50421.0,POINT (-93.615247 42.845901),99.0,WRIGHT,1011100.0,Blended Whiskies,260,DIAGEO AMERICAS,25608,Seagrams 7 Crown Bl Whiskey,6,1750,11.96,17.94,6,107.64,10.5,2.77,2018,,,
638,INV-10040000014,01/26/2018,4172,Shamrock Spirits,1204 Water St Po Box 177,Alden,50006.0,POINT (-93.376271 42.520423),42.0,HARDIN,1082000.0,Imported Cordials & Liqueurs,978,W J Deutsch & Sons LTD,65426,Licor 43,12,750,14.1,21.15,2,42.3,1.5,0.4,2018,,,
639,INV-09990900002,01/24/2018,2614,Hy-Vee #3 Food & Drugstore / Davenport,1823 E Kimberly Rd,Davenport,52807.0,POINT (-90.548919 41.55678100000001),82.0,SCOTT,1031100.0,American Vodkas,297,Laird & Company,35918,Five O'clock Vodka,6,1750,7.2,10.8,6,64.8,10.5,2.77,2018,,,
640,INV-09988400011,01/24/2018,3916,Smokin' Joe's #5 Tobacco and Liquor Outlet,1115 Albia Rd,Ottumwa,52501.0,POINT (-92.437224 41.009342),90.0,WAPELLO,1031100.0,American Vodkas,300,McCormick Distilling Co.,36904,Mccormick Vodka Pet,24,375,1.8,2.7,24,64.8,9.0,2.38,2018,34991,,
641,INV-10023000183,01/25/2018,2561,Hy-Vee Food Store / Fleur / DSM,4605 Fleur Drive,Des Moines,50321.0,POINT (-93.64494300000001 41.542748),77.0,POLK,1031200.0,American Flavored Vodka,260,DIAGEO AMERICAS,77889,Smirnoff Ruby Red Grapefruit,12,750,8.25,12.38,12,148.56,9.0,2.38,2018,,,
642,INV-09906600020,01/19/2018,4626,Kwik Shop #527 / Council Bluffs,"3632, Avenue G",Council Bluffs,51501.0,POINT (-95.90597 41.26363),78.0,POTTAWATTA,1011400.0,Tennessee Whiskies,85,Brown Forman Corp.,26821,Jack Daniels Old #7 Black Lbl Mini,12,500,9.06,13.59,1,13.59,0.5,0.13,2018,,,
643,INV-09978500128,01/24/2018,3390,Okoboji Avenue Liquor,1610 Okoboji Avenue,Milford,51351.0,POINT (-95.149955 43.331525),30.0,DICKINSON,1091200.0,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear Alcohol,12,750,9.0,13.5,2,27.0,1.5,0.4,2018,,,
644,INV-10029300001,01/26/2018,4782,Casey's General Store #2529 / Lamoni,406 E Main St,Lamoni,50140.0,POINT (-93.92909 40.62366),27.0,DECATUR,1012100.0,Canadian Whiskies,260,DIAGEO AMERICAS,11290,Crown Royal Canadian Whisky Mini,10,300,7.35,11.03,10,110.3,3.0,0.79,2018,,,
645,INV-09994300034,01/24/2018,3757,Wal-Mart 3590 / Sioux City,3101 Floyd Blvd,Sioux City,51108.0,POINT (-96.37287 42.530454),97.0,WOODBURY,1082200.0,Imported Schnapps,421,SAZERAC COMPANY  INC,69636,Dr. Mcgillicuddy's Cherry Schnapps,12,750,8.66,12.99,24,311.76,18.0,4.76,2018,,,
646,INV-10027900047,01/26/2018,5144,Sam's Club 6979 / Ankeny,4625 SE Delaware Ave,Ankeny,50021.0,POINT (-93.581273 41.691),77.0,POLK,1081400.0,American Schnapps,65,Jim Beam Brands,82787,Dekuyper Buttershots,12,1000,7.87,11.81,12,141.72,12.0,3.17,2018,,,
647,INV-09965700150,01/23/2018,2572,Hy-Vee Food Store / Cedar Falls,6301 University,Cedar Falls,50613.0,POINT (-92.435236 42.512789),7.0,BLACK HAWK,1052100.0,Imported Brandies,389,REMY COINTREAU USA INC,50686,St. Remy Vsop Napoleon Brandy,12,750,7.24,10.86,1,10.86,0.75,0.2,2018,131723,,
648,INV-09943500013,01/23/2018,4487,Casey's General Store #2787 / Cedar Rapids,1661 32nd St NE,Cedar Rapids,52402.0,POINT (-91.662119 42.010447),57.0,LINN,1081600.0,Whiskey Liqueur,421,SAZERAC COMPANY  INC,64868,Fireball Cinnamon Whiskey,6,1750,15.33,23.0,6,138.0,10.5,2.77,2018,,,
649,INV-10023600008,01/25/2018,4798,Walgreens #05721 / Des Moines,3140 SE 14th St,Des Moines,50320.0,POINT (-93.596914 41.555952),77.0,POLK,1031100.0,American Vodkas,434,LUXCO INC,36305,Hawkeye Vodka,12,750,3.34,5.01,12,60.12,9.0,2.38,2018,,,
650,INV-09995400012,01/24/2018,3723,J D Spirits Liquor,1023  9th St,Onawa,51040.0,POINT (-96.095845 42.025841),67.0,MONONA,1082200.0,Imported Schnapps,421,SAZERAC COMPANY  INC,69634,Dr. Mcgillicuddy's Cherry Schnapps,24,375,5.33,8.0,2,16.0,0.75,0.2,2018,,,
651,INV-09911100036,01/22/2018,5416,Depot Liquor & Grocery,114 N Center St.,Marshalltown,50158.0,POINT (-92.912975 42.051619),64.0,MARSHALL,1071100.0,Cocktails /RTD,395,PROXIMO,59161,1800 Peach,6,1750,10.04,15.06,2,30.12,3.5,0.92,2018,,,
652,INV-09935200015,01/22/2018,3465,Hometown Foods / Panora,601 E Main,Panora,50216.0,POINT (-94.357201 41.69182),39.0,GUTHRIE,1071100.0,Cocktails /RTD,55,SAZERAC NORTH AMERICA,57157,Chi-Chi's Pina Colada W/rum,6,1750,6.5,9.75,6,55.5,10.5,2.77,2018,,,
653,INV-10015200092,01/25/2018,4829,Central City 2,1501 Michigan Ave,Des Moines,50314.0,POINT (-93.613739 41.60572),77.0,POLK,1081300.0,American Cordials & Liqueur,322,Prestige Wine & Spirits Group,75211,Kinky Liqueur,12,750,10.0,15.0,12,180.0,9.0,2.38,2018,,,
654,INV-09957800041,01/23/2018,2619,Hy-Vee Wine and Spirits / WDM,1725  74th St,West Des Moines,50266.0,POINT (-93.808855 41.598515),77.0,POLK,1022200.0,100% Agave Tequila,65,Jim Beam Brands,89836,Hornitos Gold,12,750,12.07,18.11,3,54.33,2.25,0.59,2018,,,
655,INV-09923800011,01/22/2018,4062,H and A Mini Mart Corp,145 University Ave,Des Moines,50314.0,POINT (-93.61947 41.600419),77.0,POLK,1051100.0,American Brandies,259,Heaven Hill Brands,52316,Christian Bros Brandy,12,750,5.92,8.88,12,106.56,9.0,2.38,2018,,,
656,INV-09976000027,01/24/2018,2616,Hy-Vee Food and Drug / Clinton,901 South 4th St,Clinton,52732.0,POINT (-90.193204 41.836268000000004),23.0,CLINTON,1081400.0,American Schnapps,55,SAZERAC NORTH AMERICA,84143,99 Cinnamon Mini,10,600,6.0,9.0,10,90.0,6.0,1.59,2018,46437,,
657,INV-09985800103,01/24/2018,2502,Hy-Vee Wine and Spirits / Ankeny,410 North Ankeny Blvd,Ankeny,50021.0,,77.0,POLK,1041200.0,Flavored Gin,370,PERNOD RICARD USA,33256,Seagrams Lime Twisted Gin,12,750,6.49,9.74,2,19.48,1.5,0.4,2018,,,
658,INV-09940700002,01/22/2018,4829,Central City 2,1501 Michigan Ave,Des Moines,50314.0,POINT (-93.613739 41.60572),77.0,POLK,1012300.0,Single Malt Scotch,240,William Grant & Sons Inc,5014,Glenfiddich 15 Yr Solera Reserva,12,750,32.51,48.77,2,96.0,1.5,0.4,2018,,,
659,INV-09940300001,01/22/2018,4312,I-80 Liquor / Council Bluffs,2411 S 24TH ST #1,Council Bluffs,51501.0,POINT (-95.8792 41.238092),78.0,POTTAWATTA,1081300.0,American Cordials & Liqueur,55,SAZERAC NORTH AMERICA,84152,99 Oranges Mini,10,600,6.0,9.0,20,180.0,12.0,3.17,2018,,,
660,INV-10012100070,01/25/2018,5102,Wilkie Liquors,724 1st  St  SE,Mount Vernon,52314.0,POINT (-91.410401 41.918328),57.0,LINN,1022200.0,100% Agave Tequila,330,Gemini Spirits,89496,Margaritaville Gold Tequila,12,750,6.85,10.28,12,123.24,9.0,2.38,2018,,,
661,INV-09953100005,01/23/2018,4334,Fareway Stores #114 / Dubuque,2050 John F Kennedy Rd,Dubuque,52001.0,,31.0,DUBUQUE,1081300.0,American Cordials & Liqueur,434,LUXCO INC,78866,Paramount Creme De Cacao/white,12,750,5.0,7.5,12,90.0,9.0,2.38,2018,,,
662,INV-09914200043,01/22/2018,2578,Hy-Vee / Charles City,901 Kelly St,Charles City,50616.0,POINT (-92.675068 43.067104),34.0,FLOYD,1081200.0,Cream Liqueurs,300,McCormick Distilling Co.,65200,Tequila Rose Liqueur,12,750,9.99,14.99,12,170.88,9.0,2.38,2018,15752,,
663,INV-09956900007,01/23/2018,4448,Kum & Go #572 / URBANDALE,4860 NW Urbandale Dr,Urbandale,50322.0,POINT (-93.769429 41.646391),77.0,POLK,1062400.0,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,2,27.18,1.5,0.4,2018,,,
664,INV-10016800029,01/25/2018,5162,Urbandale Liquor,"6401, Douglas Ave",Urbandale,50322.0,POINT (-93.705732 41.629411),77.0,POLK,1031100.0,American Vodkas,300,McCormick Distilling Co.,36903,Mccormick Vodka,48,200,1.13,1.7,48,81.6,9.6,2.54,2018,,,
665,INV-09982600011,01/24/2018,4542,Casey's General Store #2994 / Lauren,520 W Main St,Laurens,50554.0,POINT (-94.855561 42.846771),76.0,POCAHONTAS,1031100.0,American Vodkas,300,McCormick Distilling Co.,36904,Mccormick Vodka Pet,24,375,1.8,2.7,24,64.8,9.0,2.38,2018,,,
666,INV-09996300002,01/24/2018,4157,Fareway Stores #993 / North Liberty,615 Westwood Dr   P.o Box 96,North Liberty,52317.0,POINT (-91.608385 41.741097),52.0,JOHNSON,1012100.0,Canadian Whiskies,115,CONSTELLATION BRANDS INC,11788,Black Velvet,6,1750,10.45,15.68,12,188.16,21.0,5.55,2018,,,
667,INV-10001400146,01/24/2018,2621,Hy-Vee Food Store #3 / Sioux City,3301 Gordon Dr,Sioux City,51105.0,POINT (-96.364108 42.487752),97.0,WOODBURY,1051100.0,American Brandies,205,E & J Gallo Winery,73755,E & J Apple,12,750,6.0,9.0,2,18.0,1.5,0.4,2018,,,
668,INV-09978600001,01/24/2018,3390,Okoboji Avenue Liquor,1610 Okoboji Avenue,Milford,51351.0,POINT (-95.149955 43.331525),30.0,DICKINSON,1042100.0,Imported Dry Gins,260,DIAGEO AMERICAS,28867,Tanqueray Gin,12,1000,15.5,23.25,12,279.0,12.0,3.17,2018,,,
669,INV-09918900067,01/22/2018,2569,Hy-Vee Food Store #2 / Cedar Rapids,279 Collins Road NE,Cedar Rapids,52402.0,POINT (-91.630677 42.027805),57.0,LINN,1051100.0,American Brandies,205,E & J Gallo Winery,52563,E & J XO,12,750,8.24,12.36,2,24.72,1.5,0.4,2018,,,
670,INV-09934500005,01/22/2018,5362,Crossroads Wine & Spirits LLC,117 Iowa Ave,Dunlap,51529.0,POINT (-95.602969 41.854728),43.0,HARRISON,1011100.0,Blended Whiskies,65,Jim Beam Brands,24458,Kessler Blend Whiskey,6,1750,11.0,16.5,6,99.0,10.5,2.77,2018,14105,,
671,INV-10002200073,01/25/2018,2635,Hy-Vee #4 / Davenport,4064 E 53rd St,Davenport,52807.0,POINT (-90.513769 41.574973),82.0,SCOTT,1012100.0,Canadian Whiskies,395,PROXIMO,14192,Pendleton Canadian Whisky,12,750,13.1,19.65,6,117.9,4.5,1.19,2018,,,
672,INV-09973500017,01/24/2018,4011,Jim and Charlies Affiliated,121 North Clinton,Albia,52531.0,POINT (-92.808389 41.028644),68.0,MONROE,1031100.0,American Vodkas,260,DIAGEO AMERICAS,37994,Smirnoff 80prf,24,375,4.75,7.13,12,85.56,4.5,1.19,2018,,,
673,INV-09947900071,01/23/2018,2448,Bottle Boutique,705 E. SECOND,Indianola,50125.0,POINT (-93.55261600000001 41.358176),91.0,WARREN,1011100.0,Blended Whiskies,260,DIAGEO AMERICAS,25607,Seagrams 7 Crown Bl Whiskey,12,1000,8.0,12.0,4,48.0,4.0,1.06,2018,,,
674,INV-10035800045,01/26/2018,3717,The Liquor Stop / Sumner,201 W 1st St,Sumner,50674.0,POINT (-92.09922100000001 42.847479),9.0,BREMER,1031100.0,American Vodkas,297,Laird & Company,35918,Five O'clock Vodka,6,1750,7.2,10.8,3,32.4,5.25,1.39,2018,,,
675,INV-10037900004,01/26/2018,4466,THE PUMPER,515 W Water St,Fayette,52142.0,POINT (-91.80894 42.844438),33.0,FAYETTE,1062200.0,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56,10.5,2.77,2018,19679,,
676,INV-09939500007,01/22/2018,4580,Smokin' Joe's #9 Tobacco and Liquor Outlet,304 W. Madison,Washington,52353.0,POINT (-91.694639 41.296493),92.0,WASHINGTON,1031200.0,American Flavored Vodka,380,Phillips Beverage,41696,Uv Green (apple) Vodka,12,750,6.5,9.75,4,39.0,3.0,0.79,2018,,,
677,INV-09943400191,01/23/2018,2590,Hy-Vee Food Store #5 / Cedar Rapids,3235 Oakland Road NE,Cedar Rapids,52402.0,POINT (-91.658105 42.010971),57.0,LINN,1081300.0,American Cordials & Liqueur,421,SAZERAC COMPANY  INC,64870,Fireball Cinnamon,48,100,0.9,1.35,96,129.6,9.6,2.54,2018,,,
678,INV-09968300001,01/23/2018,5435,Junction Liquor,"10 3rd St. NW, Ste B",Hartley,51346.0,POINT (-95.477367 43.184821),71.0,OBRIEN,1062400.0,Spiced Rum,260,DIAGEO AMERICAS,43337,Captain Morgan Spiced Rum,12,1000,11.75,17.63,24,423.12,24.0,6.34,2018,,,
679,INV-09982700008,01/24/2018,3845,Otho Convenience and Food,210 North Hwy,Otho,50569.0,POINT (-94.150427 42.422303),94.0,WEBSTER,1011100.0,Blended Whiskies,297,Laird & Company,23828,Five Star,6,1750,7.62,11.43,6,68.58,10.5,2.77,2018,,,
680,INV-10003300057,01/25/2018,2567,Hy-Vee Drugstore / Davenport,2200 West Kimberly,Davenport,52806.0,POINT (-90.608201 41.560663),82.0,SCOTT,1031100.0,American Vodkas,300,McCormick Distilling Co.,36886,Mccormick Vodka,12,750,3.31,4.97,12,59.64,9.0,2.38,2018,,,
681,INV-09937800080,01/22/2018,2573,Hy-Vee Food Store / Muscatine,2400 2nd Ave,Muscatine,52761.0,POINT (-91.035138 41.451349),70.0,MUSCATINE,1082000.0,Imported Cordials & Liqueurs,305,Mhw LTD,64000,Absente,12,750,22.67,34.01,1,34.01,0.75,0.2,2018,,,
682,INV-09912600008,01/22/2018,4999,Casey's General Store #2680 / Clarks,213 S Main St,Clarksville,50619.0,POINT (-92.667759 42.783193),12.0,BUTLER,1062400.0,Spiced Rum,260,DIAGEO AMERICAS,43285,Captain Morgan Original Spiced Rum Pet,12,750,9.06,13.59,12,163.08,9.0,2.38,2018,,,
683,INV-09913100026,01/22/2018,4285,Fareway Stores #922 / New Hampton,102 S Water Ave,New Hampton,50659.0,POINT (-92.312904 43.058019),19.0,CHICKASAW,1062200.0,White Rum,35,BACARDI USA INC,43126,Bacardi Superior Rum,12,750,8.26,12.39,6,74.34,4.5,1.19,2018,11952,,
684,INV-10005000031,01/25/2018,4958,Five Corners Liquor & Wine,809 E 18th St,Cedar Falls,50613.0,POINT (-92.436845 42.5214),7.0,BLACK HAWK,1081600.0,Whiskey Liqueur,260,DIAGEO AMERICAS,67264,Yukon Jack Canadian Liqueur,24,375,5.25,7.88,4,31.52,1.5,0.4,2018,131723,,
685,INV-10019800042,01/25/2018,3656,Target Store T-1767 / Ankeny,2135 SE Delaware Ave,Ankeny,50021.0,POINT (-93.581201 41.708563),77.0,POLK,1011200.0,Straight Bourbon Whiskies,259,Heaven Hill Brands,17958,Evan Williams Yr Str Bourbon,6,1750,15.5,23.25,6,139.5,10.5,2.77,2018,,,
686,INV-09937800056,01/22/2018,2573,Hy-Vee Food Store / Muscatine,2400 2nd Ave,Muscatine,52761.0,POINT (-91.035138 41.451349),70.0,MUSCATINE,1031200.0,American Flavored Vodka,380,Phillips Beverage,42009,UV Cake Vodka,6,1750,10.99,16.49,2,32.98,3.5,0.92,2018,,,
687,INV-09966200018,01/23/2018,5063,Logan Convenience Store,"735, Logan Ave",Waterloo,50703.0,POINT (-92.337744 42.510453),7.0,BLACK HAWK,1031100.0,American Vodkas,297,Laird & Company,35918,Five O'clock Vodka,6,1750,7.2,10.8,6,64.8,10.5,2.77,2018,131723,,
688,INV-09945500001,01/23/2018,4819,Super Stop 2 / Altoona,2635 Adventureland Dr,Altoona,50009.0,POINT (-93.494642 41.65854),77.0,POLK,1012100.0,Canadian Whiskies,55,SAZERAC NORTH AMERICA,12408,Canadian Ltd Whisky,6,1750,9.14,13.71,6,82.26,10.5,2.77,2018,,,
689,INV-10020300009,01/25/2018,4696,Quik Trip #517 / West Des Moines,1451 22nd St,West Des Moines,50266.0,POINT (-93.735967 41.59527),77.0,POLK,1012100.0,Canadian Whiskies,115,CONSTELLATION BRANDS INC,11774,Black Velvet,24,375,3.07,4.61,8,36.88,3.0,0.79,2018,,,
690,INV-09918400059,01/22/2018,2560,Hy-Vee Food Store / Marion,3600 Business Hwy 151 East,Marion,52302.0,,57.0,LINN,1012200.0,Scotch Whiskies,260,DIAGEO AMERICAS,5327,Johnnie Walker Black,12,1000,27.74,41.61,4,166.44,4.0,1.06,2018,,,
